,state,name,lat,lon,type,capacity(MW),production (GWh)
5063,NC,Marshall Dam,35.702527,-82.710571,HYDRO,5.0,24.255
5064,NC,Marshville Farm,34.988889,-80.383611,SOLAR,5.0,8.878
5065,NC,Martin Creek Farm LLC,36.286389,-78.386111,SOLAR,3.0,4.595
5066,NC,"Martins Creek Solar NC, LLC",35.020415,-84.015676,SOLAR,1.0,1.364
5067,NC,Mason Solar Center LLC,35.555,-77.19111099999999,SOLAR,15.3,0.0
5068,NC,Maverick Solar,35.737778000000006,-79.65527800000001,SOLAR,3.0,0.0
5069,NC,Mayberry Solar LLC,36.476667,-80.601111,SOLAR,1.2,1.605
5070,NC,Mayo,36.5278,-78.8917,COAL,735.8,2584.492979
5071,NC,McCallum Farm,34.543889,-79.3,SOLAR,5.0,9.238999999999999
5072,NC,"McCaskey Solar Farm, LLC",35.859444,-77.09916700000001,SOLAR,2.4,0.0
5073,NC,McGuire,35.4331,-80.9486,NUCLEAR,2440.6,17586.205
5074,NC,McKenzie Farm,34.323889,-78.69194399999999,SOLAR,5.0,9.911
5075,NC,Meadowbrook Solar Farm,35.55543,-80.38589,SOLAR,5.0,0.0
5076,NC,Meadows PV 1,35.836944,-77.126944,SOLAR,20.0,0.0
5077,NC,Melinda Solar,36.2487,-78.3475,SOLAR,5.0,0.0
5078,NC,Metropolitan Sewerage District,35.6497,-82.5992,HYDRO,2.4,10.374
5079,NC,Mile Farm,36.230556,-78.949722,SOLAR,5.0,5.233
5080,NC,Millikan Farm,35.818056,-79.769444,SOLAR,5.0,0.0
5081,NC,Milo Solar,36.148889000000004,-79.348889,SOLAR,3.0,0.0
5082,NC,Minnie Solar,35.948056,-79.361944,SOLAR,3.0,0.0
5083,NC,Misenheimer Farm,35.468610999999996,-80.293611,SOLAR,5.0,0.0
5084,NC,Mission,35.0647,-83.9258,HYDRO,1.8,3.2539999999999996
5085,NC,Mocksville Farm,35.878611,-80.541944,SOLAR,5.0,9.176
5086,NC,Moncure Farm LLC,35.568333,-79.0325,SOLAR,5.0,4.813
5087,NC,Monroe Generating Station,34.985814000000005,-80.506037,GAS,30.0,0.467
5088,NC,Monroe Middle School,34.973273999999996,-80.540038,OIL,1.8,0.011000000000000001
5089,NC,Monroe Moore Farm,34.971944,-80.60194399999999,SOLAR,5.0,0.0
5090,NC,Montgomery Solar LLC,35.344444,-79.768333,SOLAR,20.0,0.0
5091,NC,Moore Solar Farm,36.273056,-79.759167,SOLAR,5.0,8.115
5092,NC,Moorings Farm,35.305833,-77.829167,SOLAR,5.0,8.738
5093,NC,Morehead,34.745765000000006,-76.810259,OIL,16.3,0.0
5094,NC,Morganton Station 5,35.7631,-81.6964,OIL,1.8,-0.03
5095,NC,"Morganton, Parker Road",35.7208,-81.66243,OIL,1.8,-0.038
5096,NC,Mount Olive Farm,35.201944,-78.08166700000001,SOLAR,5.0,0.423
